Tarih,Close,Open,High,Low
29.03.2016,2.8377,2.8683,2.877,2.834
30.03.2016,2.8359,2.8373,2.849,2.823
31.03.2016,2.817,2.8354,2.8425,2.812
01.04.2016,2.8221,2.8165,2.837,2.8128
04.04.2016,2.8128,2.8247,2.8291,2.8047
05.04.2016,2.8324,2.812,2.838,2.808
06.04.2016,2.8406,2.8319,2.859,2.822
07.04.2016,2.8618,2.8407,2.865,2.8245
08.04.2016,2.8491,2.8613,2.8716,2.842
11.04.2016,2.8331,2.8486,2.8541,2.8175
12.04.2016,2.8354,2.8326,2.849,2.818
13.04.2016,2.8467,2.8349,2.859,2.831
14.04.2016,2.8499,2.8462,2.872,2.842
15.04.2016,2.8545,2.8504,2.8635,2.8474
18.04.2016,2.8398,2.8525,2.8661,2.835
19.04.2016,2.8312,2.8393,2.843,2.822
20.04.2016,2.814,2.8327,2.842,2.807
21.04.2016,2.8331,2.8149,2.8362,2.8084
22.04.2016,2.8489,2.8317,2.854,2.8225
25.04.2016,2.844,2.8444,2.8535,2.84
26.04.2016,2.8208,2.844,2.8491,2.814
27.04.2016,2.8189,2.8203,2.8405,2.813
28.04.2016,2.8129,2.8184,2.8349,2.803
29.04.2016,2.7955,2.8125,2.815,2.788
02.05.2016,2.8049,2.7954,2.8077,2.788
03.05.2016,2.8491,2.8046,2.8518,2.7885
04.05.2016,2.9625,2.8508,2.9788,2.8438
05.05.2016,2.9242,2.9623,2.9623,2.8937
06.05.2016,2.9273,2.9226,2.9436,2.908
09.05.2016,2.9449,2.9277,2.9503,2.911
10.05.2016,2.9516,2.944,2.9581,2.9291
11.05.2016,2.9527,2.9502,2.976,2.94
12.05.2016,2.9623,2.9545,2.9671,2.9398
13.05.2016,2.9702,2.9605,2.9755,2.951
16.05.2016,2.9767,2.967,2.9878,2.9588
17.05.2016,2.9637,2.9762,2.9774,2.957
18.05.2016,2.9902,2.9631,2.9942,2.96
19.05.2016,2.987,2.9905,3.004,2.982
20.05.2016,2.9762,2.985,2.9915,2.967
23.05.2016,2.9952,2.977,2.9985,2.9729
24.05.2016,2.9445,2.9962,3.0145,2.9405
25.05.2016,2.9368,2.9435,2.955,2.929
26.05.2016,2.9345,2.9372,2.948,2.924
27.05.2016,2.9575,2.9341,2.9639,2.933
30.05.2016,2.956,2.9575,2.97,2.9477
31.05.2016,2.9494,2.955,2.9604,2.9425
01.06.2016,2.9419,2.9499,2.9585,2.9325
02.06.2016,2.9488,2.9421,2.9546,2.9336
03.06.2016,2.9028,2.9488,2.9538,2.9009
06.06.2016,2.9039,2.9112,2.9172,2.9023
07.06.2016,2.8971,2.9044,2.9125,2.8915
08.06.2016,2.8931,2.8966,2.9013,2.879
09.06.2016,2.8919,2.8914,2.9026,2.8858
10.06.2016,2.9291,2.8922,2.9398,2.8922
13.06.2016,2.9196,2.9293,2.935,2.9084
14.06.2016,2.935,2.9198,2.942,2.9132
15.06.2016,2.925,2.937,2.9405,2.916
16.06.2016,2.931,2.925,2.96,2.921
17.06.2016,2.9271,2.9324,2.9381,2.9242
20.06.2016,2.9062,2.9316,2.9316,2.896
21.06.2016,2.9097,2.906,2.9159,2.8919
22.06.2016,2.8936,2.9106,2.919,2.8901
23.06.2016,2.8548,2.8956,2.8986,2.8527
24.06.2016,2.9292,2.8522,3.0057,2.8403
27.06.2016,2.941,2.9285,2.9538,2.9218
28.06.2016,2.9043,2.939,2.9415,2.8873
29.06.2016,2.8892,2.9038,2.9105,2.8833
30.06.2016,2.8777,2.8918,2.9064,2.8689
01.07.2016,2.9019,2.8766,2.9042,2.8697
04.07.2016,2.9066,2.9029,2.9093,2.8805
05.07.2016,2.9293,2.9068,2.9354,2.9015
06.07.2016,2.9371,2.9297,2.956,2.9235
07.07.2016,2.9367,2.9371,2.9431,2.9225
08.07.2016,2.8913,2.9378,2.941,2.8862
11.07.2016,2.9045,2.8914,2.908,2.887
12.07.2016,2.887,2.9045,2.9065,2.8815
13.07.2016,2.8998,2.8854,2.9089,2.8849
14.07.2016,2.8782,2.899,2.905,2.8761
15.07.2016,3.0198,2.8774,3.0486,2.8765
18.07.2016,2.9777,3.0199,3.0199,2.9235
19.07.2016,3.045,2.98,3.063,2.9675
20.07.2016,3.0899,3.0435,3.0965,3.01
21.07.2016,3.0706,3.0894,3.0943,3.049
22.07.2016,3.065,3.0716,3.0819,3.0403
25.07.2016,3.0369,3.0655,3.0755,3.02
26.07.2016,3.0453,3.038,3.0526,3.017
27.07.2016,3.0187,3.0453,3.0495,3.0145
28.07.2016,3.0126,3.0182,3.0252,3.007
29.07.2016,2.9883,3.0124,3.0259,2.9845
01.08.2016,2.9904,2.9936,2.9984,2.9708
02.08.2016,2.9915,2.9911,3.0036,2.981
03.08.2016,3.0139,2.9926,3.0231,2.9909
04.08.2016,3.0111,3.0133,3.0285,3.0065
05.08.2016,2.9987,3.0106,3.0206,2.995
08.08.2016,2.9845,3.0018,3.0055,2.9796
09.08.2016,2.9682,2.9823,2.9891,2.9661
10.08.2016,2.9576,2.9679,2.9707,2.9441
11.08.2016,2.9573,2.9571,2.971,2.9503
12.08.2016,2.9594,2.9573,2.9649,2.9425
15.08.2016,2.9407,2.9572,2.9617,2.9387
16.08.2016,2.9295,2.9402,2.9439,2.9141
17.08.2016,2.9222,2.929,2.941,2.9173
18.08.2016,2.9273,2.9217,2.936,2.9128
19.08.2016,2.9293,2.9267,2.9453,2.924
22.08.2016,2.9419,2.9301,2.9518,2.9276
23.08.2016,2.951,2.9429,2.9561,2.9295
24.08.2016,2.9517,2.952,2.9691,2.944
25.08.2016,2.9344,2.9518,2.9545,2.9309
26.08.2016,2.9538,2.9339,2.9597,2.922
29.08.2016,2.9507,2.9569,2.9613,2.9475
30.08.2016,2.9631,2.9502,2.9679,2.9485
31.08.2016,2.958,2.963,2.9669,2.952
01.09.2016,2.9612,2.958,2.973,2.9536
02.09.2016,2.9509,2.9611,2.9669,2.9411
05.09.2016,2.9457,2.9491,2.9521,2.9401
06.09.2016,2.9224,2.9457,2.9485,2.9196
07.09.2016,2.9364,2.9225,2.944,2.9185
08.09.2016,2.9512,2.9363,2.957,2.9289
09.09.2016,2.963,2.9528,2.9797,2.947
12.09.2016,2.9675,2.9693,2.9939,2.9615
13.09.2016,2.9846,2.9677,2.9897,2.9615
14.09.2016,2.9794,2.9841,2.9882,2.9725
15.09.2016,2.9687,2.9798,2.989,2.9625
16.09.2016,2.9809,2.9682,2.986,2.961
19.09.2016,2.9771,2.9836,2.9851,2.9702
20.09.2016,2.9782,2.9763,2.9824,2.9703
21.09.2016,2.9551,2.9779,2.9886,2.9493
22.09.2016,2.944,2.9556,2.9585,2.9378
23.09.2016,2.9672,2.9425,2.9683,2.9406
26.09.2016,2.981,2.9917,2.9991,2.972
27.09.2016,2.9746,2.9805,2.986,2.9638
28.09.2016,2.9798,2.9741,2.9898,2.9705
29.09.2016,2.9997,2.9799,3.0106,2.9766
30.09.2016,2.9992,2.9998,3.0128,2.9945
03.10.2016,3.0188,3.002,3.028,2.9979
04.10.2016,3.0578,3.0193,3.0663,3.0173
05.10.2016,3.0516,3.0598,3.0664,3.0479
06.10.2016,3.0397,3.0516,3.061,3.038
07.10.2016,3.051,3.0398,3.0644,3.033
10.10.2016,3.0718,3.0498,3.0786,3.0415
11.10.2016,3.084,3.0713,3.0896,3.0665
12.10.2016,3.0853,3.0835,3.0981,3.0704
13.10.2016,3.0858,3.0848,3.114,3.0785
14.10.2016,3.0905,3.0873,3.0997,3.0698
17.10.2016,3.096,3.0855,3.113,3.0855
18.10.2016,3.0953,3.0963,3.1145,3.087
19.10.2016,3.0616,3.0941,3.0981,3.0535
20.10.2016,3.0601,3.0605,3.0767,3.051
21.10.2016,3.0814,3.0602,3.0905,3.0537
24.10.2016,3.076,3.0839,3.0895,3.0685
25.10.2016,3.0711,3.0745,3.0913,3.0685
26.10.2016,3.0813,3.0711,3.091,3.068
27.10.2016,3.1138,3.0808,3.1152,3.0796
28.10.2016,3.1069,3.1138,3.1283,3.103
31.10.2016,3.0939,3.1033,3.1172,3.0913
01.11.2016,3.1116,3.0938,3.1229,3.0909
02.11.2016,3.1138,3.1123,3.1265,3.108
03.11.2016,3.1101,3.115,3.1242,3.1038
04.11.2016,3.1569,3.1101,3.1755,3.1091
07.11.2016,3.1681,3.1568,3.1806,3.142
08.11.2016,3.155,3.168,3.1859,3.1515
09.11.2016,3.2099,3.155,3.2905,3.154
10.11.2016,3.2509,3.2094,3.2635,3.1928
11.11.2016,3.2522,3.251,3.2795,3.234
14.11.2016,3.29,3.251,3.2995,3.244
15.11.2016,3.2906,3.29,3.2985,3.263
16.11.2016,3.3234,3.2916,3.3298,3.2835
17.11.2016,3.3706,3.3238,3.3782,3.308
18.11.2016,3.3753,3.3701,3.4088,3.354
21.11.2016,3.3616,3.3735,3.396,3.35
22.11.2016,3.3844,3.3616,3.3943,3.35
23.11.2016,3.3941,3.3854,3.4181,3.3681
24.11.2016,3.4455,3.3967,3.4546,3.3697
25.11.2016,3.4467,3.4458,3.4764,3.4341
28.11.2016,3.4148,3.4515,3.4579,3.4071
29.11.2016,3.4088,3.4143,3.435,3.4045
30.11.2016,3.437,3.4083,3.4421,3.4045
01.12.2016,3.5037,3.4365,3.5064,3.4255
02.12.2016,3.519,3.5042,3.586,3.4822
05.12.2016,3.5231,3.52,3.5626,3.5149
06.12.2016,3.4456,3.5226,3.5415,3.4312
07.12.2016,3.3902,3.447,3.46,3.3803
08.12.2016,3.4433,3.3892,3.497,3.3384
09.12.2016,3.4869,3.4422,3.5058,3.4185
12.12.2016,3.4688,3.4816,3.5495,3.4654
13.12.2016,3.4898,3.4688,3.5054,3.4515
14.12.2016,3.5323,3.4906,3.5402,3.4545
15.12.2016,3.5119,3.5323,3.5438,3.499
16.12.2016,3.5068,3.5114,3.5207,3.482
19.12.2016,3.5331,3.5067,3.537,3.487
20.12.2016,3.5275,3.5338,3.5425,3.5005
21.12.2016,3.5089,3.527,3.5341,3.504
22.12.2016,3.5114,3.5091,3.5191,3.4981
23.12.2016,3.5169,3.5121,3.5189,3.4975
26.12.2016,3.5118,3.518,3.5209,3.5046
27.12.2016,3.5214,3.5123,3.5273,3.501
28.12.2016,3.54,3.522,3.5505,3.517
29.12.2016,3.523,3.5395,3.5441,3.5145
30.12.2016,3.5277,3.5224,3.5325,3.5095
02.01.2017,3.5445,3.5253,3.546,3.5253
03.01.2017,3.5944,3.545,3.6052,3.5332
04.01.2017,3.5713,3.5939,3.5942,3.567
05.01.2017,3.5927,3.572,3.64,3.5549
06.01.2017,3.6445,3.5915,3.6498,3.5915
09.01.2017,3.7129,3.6446,3.744,3.638
10.01.2017,3.7885,3.7139,3.8003,3.7078
11.01.2017,3.8647,3.791,3.9423,3.7881
12.01.2017,3.7597,3.8634,3.9296,3.7476
13.01.2017,3.723,3.7602,3.8285,3.7181
16.01.2017,3.8042,3.7261,3.8175,3.7248
17.01.2017,3.761,3.8045,3.8168,3.756
18.01.2017,3.7966,3.7605,3.7989,3.7555
19.01.2017,3.8273,3.7961,3.843,3.786
20.01.2017,3.7655,3.8279,3.8361,3.764
23.01.2017,3.7573,3.7663,3.7877,3.7517
24.01.2017,3.7833,3.757,3.8275,3.7359
25.01.2017,3.8313,3.7846,3.8583,3.78
26.01.2017,3.844,3.8345,3.8729,3.8075
27.01.2017,3.8775,3.8515,3.9107,3.849
30.01.2017,3.7818,3.8675,3.8798,3.7712
31.01.2017,3.7734,3.7814,3.8048,3.7668
01.02.2017,3.7705,3.7727,3.7952,3.758
02.02.2017,3.7371,3.77,3.7747,3.7181
03.02.2017,3.6976,3.7366,3.7576,3.6869
06.02.2017,3.6839,3.6983,3.7075,3.6622
07.02.2017,3.7451,3.6837,3.7506,3.6773
08.02.2017,3.7178,3.7458,3.7608,3.6966
09.02.2017,3.6831,3.7191,3.7246,3.6745
10.02.2017,3.6953,3.6826,3.7113,3.6615
13.02.2017,3.6717,3.6943,3.7003,3.6625
14.02.2017,3.6503,3.6712,3.6812,3.6379
15.02.2017,3.6601,3.6498,3.7027,3.637
16.02.2017,3.6666,3.6591,3.6882,3.6491
17.02.2017,3.629,3.6675,3.6823,3.6255
20.02.2017,3.6245,3.6304,3.638,3.6113
21.02.2017,3.6203,3.6245,3.636,3.613
22.02.2017,3.5802,3.6197,3.627,3.5777
23.02.2017,3.5691,3.5806,3.5904,3.5562
24.02.2017,3.607,3.5695,3.6094,3.5625
27.02.2017,3.6072,3.6076,3.6103,3.5797
28.02.2017,3.6472,3.6075,3.6495,3.596
01.03.2017,3.6543,3.6467,3.6791,3.6257
02.03.2017,3.728,3.6555,3.7362,3.6485
03.03.2017,3.703,3.7282,3.747,3.7016
06.03.2017,3.7132,3.7045,3.73,3.7033
07.03.2017,3.6807,3.7142,3.7193,3.6712
08.03.2017,3.7467,3.6806,3.7496,3.669
09.03.2017,3.7747,3.7462,3.7861,3.736
10.03.2017,3.7299,3.7747,3.7787,3.7225
13.03.2017,3.7418,3.73,3.7541,3.73
14.03.2017,3.7426,3.7418,3.7624,3.7378
15.03.2017,3.6754,3.7426,3.7484,3.6714
16.03.2017,3.6256,3.6769,3.6942,3.6115
17.03.2017,3.6344,3.6264,3.6458,3.598
20.03.2017,3.616,3.6344,3.6389,3.614
21.03.2017,3.6329,3.6161,3.6388,3.587
22.03.2017,3.6184,3.632,3.6447,3.604
23.03.2017,3.6348,3.6184,3.641,3.605
24.03.2017,3.6108,3.6343,3.6387,3.5969
27.03.2017,3.6166,3.6072,3.6254,3.5847
28.03.2017,3.6582,3.6173,3.6643,3.6063
29.03.2017,3.6459,3.6586,3.6623,3.6373
30.03.2017,3.652,3.6454,3.6546,3.624
31.03.2017,3.6352,3.6515,3.6578,3.624
03.04.2017,3.6449,3.6347,3.651,3.621
04.04.2017,3.679,3.6456,3.6905,3.6367
05.04.2017,3.6991,3.6797,3.7121,3.6668
06.04.2017,3.7111,3.699,3.7293,3.6938
07.04.2017,3.7299,3.7111,3.7447,3.7054
10.04.2017,3.7294,3.733,3.7378,3.7128
11.04.2017,3.6972,3.7289,3.7333,3.6949
12.04.2017,3.6492,3.6971,3.7043,3.6458
13.04.2017,3.6633,3.6474,3.679,3.6397
14.04.2017,3.7327,3.6641,3.7376,3.6597
17.04.2017,3.7011,3.633,3.7172,3.627
18.04.2017,3.6608,3.7024,3.7142,3.6531
19.04.2017,3.673,3.6609,3.6852,3.6529
20.04.2017,3.6415,3.6732,3.6776,3.6262
21.04.2017,3.6401,3.6407,3.6556,3.629
24.04.2017,3.573,3.6411,3.6411,3.5702
25.04.2017,3.5797,3.5717,3.6047,3.569
26.04.2017,3.5783,3.5792,3.5991,3.5595
27.04.2017,3.5612,3.5776,3.5789,3.554
28.04.2017,3.5516,3.5607,3.5728,3.535
01.05.2017,3.5545,3.5516,3.5584,3.5465
02.05.2017,3.5273,3.5544,3.5565,3.5173
03.05.2017,3.5349,3.5268,3.5411,3.5176
04.05.2017,3.554,3.5356,3.5692,3.5258
05.05.2017,3.5441,3.5535,3.5782,3.5402
08.05.2017,3.5851,3.5364,3.596,3.527
09.05.2017,3.6239,3.5852,3.626,3.5796
10.05.2017,3.5874,3.6238,3.6287,3.579
11.05.2017,3.5758,3.5863,3.593,3.564
12.05.2017,3.5731,3.5753,3.5993,3.563
15.05.2017,3.5483,3.5712,3.5747,3.5458
16.05.2017,3.5392,3.5472,3.5638,3.534
17.05.2017,3.5681,3.5391,3.5727,3.5363
18.05.2017,3.6251,3.5688,3.6423,3.5666
19.05.2017,3.5753,3.6236,3.6324,3.5647
22.05.2017,3.5593,3.5765,3.5946,3.5483
23.05.2017,3.5704,3.5603,3.5802,3.5535
24.05.2017,3.5604,3.5694,3.5802,3.554
25.05.2017,3.5667,3.5603,3.576,3.545
26.05.2017,3.5777,3.5663,3.5857,3.5595
29.05.2017,3.5771,3.5804,3.5865,3.5727
30.05.2017,3.5491,3.5726,3.589,3.5387
31.05.2017,3.527,3.5495,3.56,3.524
01.06.2017,3.5246,3.5278,3.5446,3.521
02.06.2017,3.5098,3.5246,3.5395,3.5017
05.06.2017,3.5237,3.5083,3.534,3.4935
06.06.2017,3.5151,3.5232,3.5438,3.5105
07.06.2017,3.5503,3.5152,3.5587,3.506
08.06.2017,3.5244,3.5465,3.557,3.518
09.06.2017,3.5373,3.5236,3.5443,3.515
12.06.2017,3.5164,3.5368,3.5407,3.5085
13.06.2017,3.5198,3.5168,3.5343,3.5065
14.06.2017,3.4878,3.5188,3.5238,3.4733
15.06.2017,3.513,3.4876,3.5256,3.4811
16.06.2017,3.5027,3.5125,3.5327,3.494
19.06.2017,3.5228,3.5025,3.5259,3.4835
20.06.2017,3.5445,3.5225,3.5514,3.51
21.06.2017,3.531,3.541,3.5492,3.52
22.06.2017,3.5077,3.5306,3.5329,3.502
23.06.2017,3.5088,3.5084,3.5161,3.4957
26.06.2017,3.5008,3.5089,3.5125,3.4897
27.06.2017,3.5263,3.5011,3.5278,3.4903
28.06.2017,3.5128,3.5261,3.539,3.5084
29.06.2017,3.5265,3.5137,3.5395,3.498
30.06.2017,3.5212,3.5255,3.534,3.5047
03.07.2017,3.5571,3.5206,3.5673,3.511
04.07.2017,3.5594,3.5566,3.57,3.543
05.07.2017,3.6062,3.5589,3.6173,3.548
06.07.2017,3.6212,3.6069,3.6415,3.6007
07.07.2017,3.6182,3.6189,3.6474,3.6079
10.07.2017,3.6083,3.6166,3.6248,3.5985
11.07.2017,3.6139,3.6088,3.6452,3.6042
12.07.2017,3.5672,3.6133,3.6234,3.5632
13.07.2017,3.5657,3.5663,3.5779,3.5569
14.07.2017,3.5381,3.565,3.572,3.5249
17.07.2017,3.5284,3.5379,3.5525,3.522
18.07.2017,3.5231,3.5281,3.5382,3.5181
19.07.2017,3.522,3.5223,3.5405,3.509
20.07.2017,3.5264,3.522,3.5453,3.5175
21.07.2017,3.5363,3.5263,3.5434,3.5187
24.07.2017,3.5567,3.5369,3.5715,3.5236
25.07.2017,3.5724,3.5566,3.5768,3.547
26.07.2017,3.5385,3.5734,3.5787,3.5325
27.07.2017,3.5363,3.5368,3.544,3.516
28.07.2017,3.5279,3.5351,3.5416,3.5224
31.07.2017,3.5193,3.5291,3.538,3.514
01.08.2017,3.5271,3.5198,3.5322,3.508
02.08.2017,3.5305,3.5281,3.543,3.5225
03.08.2017,3.5396,3.533,3.5488,3.528
04.08.2017,3.5279,3.5392,3.5439,3.523
07.08.2017,3.5291,3.5281,3.5381,3.52
08.08.2017,3.5338,3.5288,3.5353,3.5232
09.08.2017,3.5376,3.533,3.5499,3.5267
10.08.2017,3.5418,3.5373,3.5453,3.5242
11.08.2017,3.5369,3.5417,3.5596,3.5296
14.08.2017,3.5257,3.5396,3.5397,3.5174
15.08.2017,3.5352,3.525,3.5489,3.5166
16.08.2017,3.5156,3.5369,3.5417,3.5141
17.08.2017,3.5254,3.5159,3.5299,3.5103
18.08.2017,3.5185,3.5251,3.5327,3.508
21.08.2017,3.497,3.5136,3.5259,3.4899
22.08.2017,3.4944,3.4955,3.506,3.488
23.08.2017,3.4787,3.4935,3.5043,3.4748
24.08.2017,3.4838,3.4756,3.4876,3.4727
25.08.2017,3.4389,3.4837,3.4914,3.4331
28.08.2017,3.4441,3.4381,3.454,3.434
29.08.2017,3.4465,3.4439,3.459,3.431
30.08.2017,3.4517,3.4459,3.4639,3.4369
31.08.2017,3.4527,3.4517,3.4733,3.4422
01.09.2017,3.4284,3.45,3.4546,3.4132
04.09.2017,3.4348,3.4263,3.4411,3.4206
05.09.2017,3.4375,3.4342,3.4535,3.4224
06.09.2017,3.4257,3.434,3.4505,3.4195
07.09.2017,3.4045,3.4273,3.4356,3.4011
08.09.2017,3.4117,3.4038,3.4226,3.3944
11.09.2017,3.406,3.4117,3.415,3.3845
12.09.2017,3.4331,3.4059,3.445,3.4012
13.09.2017,3.4579,3.4325,3.4629,3.4215
14.09.2017,3.4331,3.4578,3.478,3.4285
15.09.2017,3.4376,3.4326,3.4447,3.4189
18.09.2017,3.4894,3.4398,3.5008,3.429
19.09.2017,3.4887,3.4899,3.5074,3.4767
20.09.2017,3.503,3.4896,3.5198,3.4644
21.09.2017,3.5023,3.5035,3.521,3.4935
22.09.2017,3.4962,3.5029,3.509,3.4775
25.09.2017,3.5494,3.492,3.553,3.492
26.09.2017,3.5424,3.5499,3.5586,3.5225
27.09.2017,3.5774,3.5375,3.587,3.5355
28.09.2017,3.5603,3.5789,3.599,3.555
29.09.2017,3.5637,3.558,3.5671,3.5369
02.10.2017,3.5635,3.5654,3.5882,3.562
03.10.2017,3.5718,3.5645,3.596,3.5631
04.10.2017,3.5723,3.5714,3.58,3.5575
05.10.2017,3.5836,3.5718,3.5891,3.5618
06.10.2017,3.6149,3.5831,3.638,3.5782
09.10.2017,3.7011,3.6157,3.7704,3.6157
10.10.2017,3.7114,3.7006,3.7129,3.6585
11.10.2017,3.6484,3.709,3.7131,3.6425
12.10.2017,3.654,3.65,3.6721,3.628
13.10.2017,3.6349,3.6543,3.6637,3.6215
16.10.2017,3.6463,3.6303,3.6525,3.6279
17.10.2017,3.6663,3.6477,3.6919,3.644
18.10.2017,3.6768,3.6665,3.688,3.6602
19.10.2017,3.6456,3.6791,3.6814,3.6422
20.10.2017,3.6714,3.6454,3.684,3.6438
23.10.2017,3.7163,3.6709,3.723,3.6707
24.10.2017,3.7414,3.7158,3.7593,3.7011
25.10.2017,3.7668,3.7421,3.8082,3.7167
26.10.2017,3.8203,3.7667,3.8353,3.7489
27.10.2017,3.7885,3.8198,3.8432,3.783
30.10.2017,3.7798,3.791,3.7948,3.761
31.10.2017,3.792,3.7793,3.8151,3.762
01.11.2017,3.813,3.7917,3.834,3.783
02.11.2017,3.7975,3.8122,3.827,3.7894
03.11.2017,3.8864,3.7973,3.8899,3.7944
06.11.2017,3.828,3.8825,3.8904,3.8205
07.11.2017,3.8844,3.8278,3.8966,3.8235
08.11.2017,3.8665,3.8851,3.902,3.8549
09.11.2017,3.8647,3.8677,3.8824,3.8367
10.11.2017,3.8636,3.8612,3.8818,3.845
13.11.2017,3.8706,3.8602,3.8892,3.846
14.11.2017,3.886,3.8685,3.9109,3.8577
15.11.2017,3.8811,3.8852,3.9015,3.869
16.11.2017,3.8629,3.8808,3.8891,3.8485
17.11.2017,3.8773,3.8647,3.9055,3.8513
20.11.2017,3.9286,3.8772,3.93,3.8537
21.11.2017,3.9566,3.9289,3.9778,3.918
22.11.2017,3.9184,3.9548,3.9825,3.9115
23.11.2017,3.9201,3.9179,3.9475,3.896
24.11.2017,3.9437,3.92,3.9576,3.909
27.11.2017,3.9062,3.9498,3.9562,3.8875
28.11.2017,3.9645,3.9059,3.9736,3.9017
29.11.2017,3.9613,3.9641,3.9737,3.94
30.11.2017,3.919,3.9618,3.9626,3.903
01.12.2017,3.9131,3.9178,3.9475,3.9059
04.12.2017,3.8742,3.9162,3.9466,3.8621
05.12.2017,3.8444,3.8742,3.8801,3.8375
06.12.2017,3.8506,3.8438,3.864,3.8385
07.12.2017,3.8631,3.8507,3.874,3.8465
08.12.2017,3.8388,3.8594,3.8746,3.8238
11.12.2017,3.8367,3.8387,3.84,3.814
12.12.2017,3.8479,3.838,3.8609,3.8213
13.12.2017,3.8119,3.8479,3.8655,3.8083
14.12.2017,3.8869,3.8114,3.8972,3.8076
15.12.2017,3.8617,3.8888,3.8902,3.8478
18.12.2017,3.83,3.8628,3.8706,3.8203
19.12.2017,3.8336,3.8297,3.8455,3.8198
20.12.2017,3.8203,3.8331,3.8453,3.8133
21.12.2017,3.8175,3.8193,3.8342,3.8138
22.12.2017,3.8157,3.8182,3.8277,3.8067
25.12.2017,3.8074,3.8097,3.82,3.791
26.12.2017,3.812,3.8091,3.82,3.7946
27.12.2017,3.8156,3.811,3.8283,3.802
28.12.2017,3.7749,3.816,3.8255,3.763
29.12.2017,3.79,3.7748,3.7975,3.7592
01.01.2018,3.7875,3.7855,3.7974,3.7855
02.01.2018,3.7667,3.792,3.7968,3.749
03.01.2018,3.7812,3.766,3.7879,3.752
04.01.2018,3.748,3.7834,3.7883,3.744
05.01.2018,3.7367,3.7496,3.7618,3.7275
08.01.2018,3.7443,3.7317,3.7576,3.7297
09.01.2018,3.7679,3.7456,3.7801,3.7396
10.01.2018,3.7994,3.7675,3.8092,3.7646
11.01.2018,3.7741,3.7996,3.8064,3.767
12.01.2018,3.7482,3.7767,3.7847,3.7438
15.01.2018,3.8007,3.7484,3.8043,3.7429
16.01.2018,3.798,3.8011,3.8358,3.7835
17.01.2018,3.8182,3.7971,3.8339,3.7905
18.01.2018,3.7701,3.8161,3.8226,3.755
19.01.2018,3.8065,3.7708,3.8177,3.7585
22.01.2018,3.775,3.8316,3.8491,3.7695
23.01.2018,3.7673,3.776,3.8049,3.7638
24.01.2018,3.7384,3.767,3.7754,3.7298
25.01.2018,3.7525,3.7379,3.7609,3.7126
26.01.2018,3.7547,3.7516,3.7661,3.7252
29.01.2018,3.7934,3.7539,3.7973,3.7408
30.01.2018,3.781,3.7929,3.8,3.7584
31.01.2018,3.7555,3.7811,3.7837,3.7441
01.02.2018,3.7315,3.7547,3.7724,3.726
02.02.2018,3.7735,3.7336,3.7786,3.729
05.02.2018,3.79,3.7688,3.792,3.7525
06.02.2018,3.7695,3.7895,3.7964,3.7605
07.02.2018,3.8047,3.7697,3.8077,3.7605
08.02.2018,3.8216,3.8047,3.836,3.7885
09.02.2018,3.8226,3.8213,3.8456,3.8035
12.02.2018,3.7997,3.8209,3.829,3.7945
13.02.2018,3.8106,3.8002,3.8134,3.7875
14.02.2018,3.7824,3.8122,3.8254,3.7778
15.02.2018,3.7644,3.7826,3.7866,3.7619
16.02.2018,3.7474,3.7644,3.773,3.7345
19.02.2018,3.7573,3.7465,3.7642,3.7418
20.02.2018,3.7984,3.7569,3.8136,3.7565
21.02.2018,3.7892,3.7972,3.8104,3.774
22.02.2018,3.7843,3.7867,3.8113,3.7782
23.02.2018,3.7905,3.7845,3.7965,3.776
26.02.2018,3.7864,3.7879,3.7985,3.7729
27.02.2018,3.8155,3.7852,3.816,3.778
28.02.2018,3.7988,3.8151,3.8169,3.7925
01.03.2018,3.8056,3.7996,3.821,3.7939
02.03.2018,3.8071,3.8057,3.8252,3.799
05.03.2018,3.8084,3.8074,3.8296,3.8038
06.03.2018,3.7942,3.8078,3.8131,3.7827
07.03.2018,3.8027,3.7929,3.8098,3.7876
08.03.2018,3.8236,3.7994,3.8285,3.7977
09.03.2018,3.8111,3.8238,3.829,3.8
12.03.2018,3.8438,3.8102,3.8525,3.8037
13.03.2018,3.8733,3.8439,3.8754,3.8325
14.03.2018,3.8796,3.8731,3.8954,3.8524
15.03.2018,3.8956,3.8791,3.907,3.8721
16.03.2018,3.9196,3.8955,3.9266,3.8875
19.03.2018,3.9362,3.9119,3.9546,3.9119
20.03.2018,3.9339,3.9356,3.9535,3.918
21.03.2018,3.9085,3.935,3.9407,3.9062
22.03.2018,3.9343,3.9097,3.9458,3.8969
23.03.2018,3.9824,3.9311,4.0356,3.9311
26.03.2018,3.9657,3.9803,3.9963,3.9524
27.03.2018,3.9819,3.9657,3.9981,3.9579
28.03.2018,4.0103,3.9822,4.0169,3.9772
29.03.2018,3.9422,4.008,4.0163,3.9325
30.03.2018,3.9552,3.9426,3.9613,3.937
02.04.2018,3.9735,3.9542,3.9808,3.9496
03.04.2018,3.9887,3.9719,3.995,3.967
04.04.2018,3.9991,3.9894,4.029,3.9832
05.04.2018,4.0515,3.997,4.0538,3.9942
06.04.2018,4.0449,4.0531,4.068,4.0263
09.04.2018,4.0737,4.041,4.0761,4.0315
10.04.2018,4.1121,4.0715,4.1393,4.053
11.04.2018,4.136,4.112,4.195,4.1067
12.04.2018,4.1102,4.1308,4.1615,4.0813
